question,type,answer,prediction,meteor_score,bleu_score,rouge_1,rouge_2,rouge_l,Accuracy_pred,Accuracy_ref,Token_count
A group of scientists is verifying previous research on DNA replication. The diagram illustrates the theoretical DNA replication process in bacteria such as Escherichia coli. What does the letter ‘a’ represent in this process?,FCT,Okazaki fragments,"Correct student answer and evaluation:

The student answer is correct.

In the DNA replication process, 'a' represents the replication fork. This is where the leading strand is being synthesized continuously by an enzyme called DNA polymerase, while the lagging strand is synthesized in short, discontinuous segments called Okazaki fragments. These fragments are synthesized in the direction opposite to that of the leading strand and are later joined to form a continuous strand. The replication fork is the site where the leading and lagging strands are synthesized.",0.086956522,1.81E-155,0.076923076,0.025974026,0.076923076,0.023255814,1,194
"For the screening of neural tube defects during the second trimester of pregnancy, the following marker must be determined:",FCT,Alpha-fetoprotein.,"Correct answer: (3)

Explanation: Alpha-fetoprotein (AFP) is a marker for neural tube defects (NTD) and is used for screening during the second trimester of pregnancy. Elevated levels of AFP are associated with an increased risk of NTD. The other options are not correct markers for NTD screening.",0.131578947,7.85E-232,0.05,0,0.05,0.041666667,1,184
A 53-year-old man comes to the physician for a follow-up appointment three days after being prescribed a selective alpha-1 agonist. He reports improvement in his symptoms and has not experienced any adverse effects. This drug was most likely prescribed for which of the following conditions?,FCT,Nasal congestion due to a viral infection,"Correct answer: urinary hesitancy due to benign prostatic hyperplasia

The student answer is correct.

An alpha-1 agonist, such as alfuzosin, is often used to treat benign prostatic hyperplasia (BPH), which can cause urinary hesitancy, weak stream, and difficulty starting the urine stream. By selectively agonizing alpha-1 receptors, alfuzosin relaxes the prostatic smooth muscle, which reduces prostatic volume and improves urinary flow. The other options are not likely indications for an alpha-1 agonist: bronchospasm is treated with beta-2 agonists",0.096774194,1.85E-155,0.057971013,0.024691357,0.057971013,0.024390244,0.285714286,263
Levels of ether anesthesia were demonstrated by whom?,FCT,Guedel,"The correct answer is:

1

Explanation:

The levels of ether anesthesia were demonstrated by Alfred Lee Loomis and Joseph F. Fulton in 1924. They described four stages of anesthesia, which are still widely used today. The stages are:

Stage 1: Analgesia (loss of pain sensation)
Stage 2: Ataxic stage (loss of coordination and balance)
Stage 3: Stage of deep anesthesia (respiratory depression, loss of reflexes)
Stage 4: Stage of medullary depression (coma and death)

So, the correct answer is 1.",0,0,0,0,0,0,0,152
The second branch of the aortic arch (arch) is:,FCT,The left common carotid artery.,"The student answer is correct.

The brachiocephalic trunk is the second branch of the aortic arch, which arises from the aortic arch and gives rise to the left common carotid and left subclavian arteries.",0.561660562,1.48E-78,0.258064513,0.111111109,0.258064513,0.117647059,0.8,189
Cord prolapse is least likely with -,FCT,Oligohydroamnios,"The correct answer is: Transverse lie

Explanation: Cord prolapse is least likely with transverse lie because the presenting part of the fetus is the widest part (palpment) which is the shoulders and the cord is protected by the flexed head and the anterior fontanelle. This reduces the likelihood of cord prolapse. In other positions like footling breech, the cord is more likely to prolapse as the presenting part is the legs and the cord is not protected.",0,0,0,0,0,0,0,167
Split finger technique is used for,FCT,Creation of inter-implant papillae,"Correct answer: Sinus augmentation procedures

Explanation: The split finger technique is used to lift the periosteum and mucoperiosteal flap in sinus augmentation procedures, which is a type of oral surgery. It is used to increase the available height of the maxilla or mandible for implant placement or other dental restorative procedures. The student answer is incorrect.",0.051020408,6.49E-232,0.041666665,0,0.041666665,0.017857143,0.2,176
Suicidal tendencies are most commonly seen in:March 2003,FCT,Severe depression,"The correct answer is: All of the above

Suicidal tendencies are more common in individuals with severe depression, and younger age is also a risk factor. Female gender is not a significant risk factor for suicidal tendencies.",0.31779661,7.20E-232,0,0,0,0.054054054,1,164
Which of the following decreases the risk of Pelvic Inflammatory Disease ?,FCT,O.C. pills,"The correct answer is: Today vaginal sponge

Explanation: The options given are all correct. The correct answer is option 1, 2 and 3. All these options decrease the risk of Pelvic Inflammatory Disease (PID). Copper-T (intrauterine device) and spermicidal agents (such as nonoxynol-9) increase the risk of PID. The use of oral contraceptives (OCPs) and the vaginal sponge (Today) decrease the risk of PID by reducing the incidence of cervicitis and endometritis, which are risk factors for PID.",0.040322581,5.81E-232,0,0,0,0,0,167
"In patients in whom there is severe immunodeficiency or malnutrition, NUG and NUP may progress to:",FCT,Noma,"Correct answer: All of the above

Explanation: Noma (Necrotizing Ulcerative Mulitis) is a severe form of stomatitis that can progress to orofacial gangrene in patients with severe immunodeficiency or malnutrition. It is a medical emergency that requires immediate attention. The characteristic features of Noma include intense pain, swelling of the face, severe ulceration of the mucosa and lips, and extensive necrosis of the soft tissues. If left untreated, it can progress to orofacial gangrene, which is a life-threatening condition. Early recognition and treatment are essential to prevent progression to orofacial",0.044642857,5.72E-232,0.03030303,0,0.03030303,0.010989011,1,174
What drug is indicated in the treatment of chronic myeloid leukemia ?:,FCT,Imatinib,"The correct answer is:

2. Imatinib

Explanation: Imatinib is a tyrosine kinase inhibitor that is specifically indicated for the treatment of chronic myeloid leukemia (CML). It is effective in the treatment of Philadelphia chromosome-positive CML, which is characterized by the presence of the BCR-ABL fusion gene. Imatinib inhibits the activity of the BCR-ABL tyrosine kinase, which is essential for the survival and proliferation of leukemia cells. It is also used to treat other types of leukemia and lymphoma.",0.051020408,5.93E-232,0.038461538,0,0.038461538,0.012345679,1,175
"16.3-year-old boy, because of a sore throat accompanied by difficulty swallowing and breathing to the emergency room, physician-examination, he discovered significant blockage of sound each time you inhale, lateral neck X-rays (lateral neck x-ray) report shows epiglottis swelling (swollen epiglottis), this is most likely caused by a bacterial infection which of the following?
",FCT,Haemophilus influenzae type b (Haemophilus influenzae type b),"The correct answer is: Streptococcus agalactiae (Streptococcus agalactiae)

The student answer is correct.

The epiglottis swelling is highly specific for streptococcal pharyngitis (sore throat), which is typically caused by group A beta-hemolytic streptococci (Streptococcus pyogenes or Streptococcus agalactiae). The presence of swelling of the epiglottis on lateral neck X-ray is a classic finding in this condition. Other symptoms include fever, sore throat, and swelling and eryth",0.059171598,7.27E-232,0,0,0,0,0,332
"84-year-old woman who came for loss of vision in the left eye of 4 days of evolution accompanied by metamorphopsias. The macula shows abundant hard exudates, two small deep hemorrhages and a localized detachment of the neurosensory retina. In the contralateral eye presents abundant soft drusen. Given this scenario, which of the following diagnoses do you think is most likely?",FCT,Macular Degeneration Associated with Age (DMAE) Exudative.,"The correct answer is: Obstruction of the central artery of the retina.

Explanation: The presence of recent onset of visual loss in an elderly individual with abundant soft drusen in the contralateral eye and characteristic findings in the fundus of the involved eye, including abundant hard exudates, two small deep hemorrhages and a localized detachment of the neurosensory retina, suggests an obstruction of the central artery of the retina, which is a characteristic finding in retinal artery occlusion. The presence of soft drusen in the contralateral eye suggests senile changes, which can contribute to the development of retinal artery",0.075757576,6.72E-232,0.031249998,0,0.031249998,0.01010101,0.142857143,286
Anemia of prematurity - True is,FCT,<10 gm criteria (Hb level),"Correct answer: Marginal reticulocytosis

Explanation: Anemia of prematurity is characterized by marginal reticulocytosis, which is an increase in reticulocyte count that is less than 10%. This is due to the fact that premature infants have limited stores of iron and other nutrients, which can lead to impaired erythropoiesis and anemia. The other options are incorrect because: - Hb level is usually < 10g/dL - Transfusions are given at 10-12 mL/kg packed cells - The anemia is typically microcytic and hypochromic in",0.196040373,2.24E-155,0,0,0,0.025,0.4,190
A 46 years old male patient was given subarachnoid block with bupivacaine (heavy) by the anesthetist. After 10 minutes he was found to have a BP of 72/44 mm Hg and hea rate of 52/min. On checking the level of block it was found to be T6. What is the likely explanation for the bradvcardia?,FCT,Bezold-Jarisch reflex,"Correct student answer: Correct

Explanation: The likely explanation for the bradycardia is the block of cardio-accelerator fibers of sympathetic origin. During subarachnoid block, the intense vagal stimulation (Bezold-Jarisch reflex) and the block of sympathetic fibers that inhibit vagal activity (Bainbridge reflex) can cause bradycardia. Here, the anesthetist has used a heavy local anesthetic like bupivacaine which can cause intense vagal stimulation and block of sympathetic fibers, leading to bradycardia. The patient's level of block is T6",0.093457944,1.89E-155,0,0,0,0.037974684,1,254
Which of the following is true about effect of insulin and glucagon on gluconeogenesis?,FCT,"Insulin ours the formation of fructose 2,6 bisphosphate","Correct answer: true

Explanation: Fructose 2,6 bisphosphate is an inhibitor of glycolysis and pyruvate carboxylase. Insulin increases the activity of pyruvate carboxylase by reducing the concentration of fructose 2,6 bisphosphate, which inhibits it. Glucagon, on the other hand, increases the concentration of fructose 2,6 bisphosphate, which inhibits pyruvate carboxylase and thereby inhibits gluconeogenesis.",0.419776119,0.04049435,0.292682924,0.122448977,0.292682924,0.089285714,0.555555556,247
"Statement 1:   The maxilla is the ﬁnal facial bone to complete normal growth and development. 
Statement 2:   The condylar head is an important growth center of the mandible.",FCT,The first statement is false and the second is true,"The correct answer is: Both the statements are true

Explanation: The maxilla is the last facial bone to complete its growth and development, usually around 16-18 years of age. The condylar head of the mandible is an important growth center, which contributes to the continued growth of the mandible, especially during adolescence and early adulthood. This growth center is responsible for the increase in height of the ramus and the corresponding increase in the height of the mandible. Hence, both statements are true.",0.191256831,2.43E-155,0.16129032,0.024096384,0.16129032,0.023809524,0.2,230
Ideal quality of root canal filling material is:,FCT,Make a seal of apically & laterally placed canals,"The correct answer is:

Student answer: Correct

Explanation: An ideal root canal filling material should make a seal of apically and laterally placed canals, shrink after insertion, and not permit easy removal. This options are all true characteristics of an ideal root canal filling material. Therefore, the student answer is correct.",0.531914894,0.054729414,0.235294115,0.148148146,0.235294115,0.098039216,0.625,183
"A 23-year-old woman comes to the physician because of progressive fatigue and painful swelling of her right knee for 3 weeks. She works as a professional ballet dancer and says, “I'm always trying to be in shape for my upcoming performances.” She is 163 cm (5 ft 4 in) tall and weighs 45 kg (99 lb); BMI is 17 kg/m2. Physical examination shows tenderness and limited range of motion in her right knee. Oral examination shows bleeding and swelling of the gums. There are diffuse petechiae around hair follicles on her abdomen and both thighs. Laboratory studies show a prothrombin time of 12 seconds, an activated partial thromboplastin time of 35 seconds, and a bleeding time of 11 minutes. Arthrocentesis of the right knee shows bloody synovial fluid. The patient’s condition is most likely associated with a defect in a reaction that occurs in which of the following cellular structures?",FCT,Rough endoplasmic reticulum,"The correct answer is: Extracellular space

Here's the explanation:

The patient's symptoms and laboratory findings are consistent with disseminated intravascular coagulation (DIC), which is a life-threatening condition characterized by widespread formation of blood clots in small blood vessels throughout the body. This is likely caused by an underlying condition, such as a viral or bacterial infection, that triggers an excessive production of thrombin, which then forms clots in small vessels.

The patient's symptoms, including painful swelling of the knee, suggest that the clots have formed in the small blood vessels of the synovial membrane of the knee joint, causing",0,0,0,0,0,0,0,362
"A motorcycle riders, the impact caused the car accident injured his right knee, physical examination revealed right knee impact injury straight ahead, the merger slight swelling of the knee, knee pull test (posterior drawer test) was positive, X-ray showed no fracture, expressed what he ligament injury?",FCT,After the posterior cruciate ligament,"Correct answer: Anterior cruciate ligament

Explanation: The question states that the knee pull test (posterior drawer test) was positive, which suggests that the posterior structures of the knee were injured. The posterior drawer test is used to diagnose injuries to the posterior cruciate ligament (PCL) and the posterior oblique ligament. Since the X-ray showed no fracture, it is likely that the injury is to the ligaments. The options provided are:

* Knee medial ligament: This refers to the medial collateral ligament (MCL), which is located on the medial aspect of the knee and resists valgus",0.128205128,0.020214422,0.124999999,0.068965516,0.124999999,0.042105263,0.8,229
At what stage of the dream do nightmares usually occur ?:,FCT,REM sleep stadium.,"The correct answer is: Stage 1 or Stage 2

Explanation: Nightmares usually occur during the rapid eye movement (REM) stage of sleep, which is divided into stages 1, 2, 3, 4, and 5. Stage 1 REM is characterized by low-voltage, mixed frequency activity, while stage 2 REM is characterized by higher-voltage, more synchronized activity. Nightmares typically occur during the latter half of the night, when the brain is more active and the body is less paralyzed. This is why they often occur during stage 1 or stage 2 of the REM stage.",0.103448276,7.42E-232,0.032786884,0,0.032786884,0.010638298,0.333333333,163
"A 10-year-old boy, due to high blood pressure clinics, health checkups found the right upper limb blood pressure was 180/90 mmHg, a systolic murmur between two behind the shoulder blades. And found that both sides of the femoral artery pulsation of touch is not clear, but both sides of the radial (radial) artery clear. Which of the following should be given priority diseases included in the differential diagnosis?",FCT,Aortic arch coarctation (coarctation of aorta),"The correct answer is: Subaortic stenosis (subaortic stenosis)

Explanation:
The patient's symptoms are:
- High blood pressure
- Systolic murmur behind the shoulder blades (which suggests a high-pressure gradient across the aortic valve)
- Femoral artery pulsation is not clear, but radial (radial) artery pulsation is clear (which suggests that the blood pressure in the upper extremities is normal or elevated, but decreased in the lower extremities)

These findings are highly suggestive of subaortic stenosis (stenosis of the aortic isthmus or subaortic region",0.117647059,7.62E-232,0.030303029,0,0.030303029,0.012195122,0.166666667,317
What is the INCORRECT response ?:,FCT,Durkheim was against using the scientific method in the study of social phenomena.,"The correct answer is:

E. All of the above

The incorrect options are:

A. Durkheim was against using the scientific method in the study of social phenomena.
B. Comte coined the term of Sociology.
C. For Weber, the Social Sciences must explain the meanings of social action.

The correct options are:
D. Marx analyzed the influence of capitalism and class conflict.
E. All of the above (all three statements are correct)

So, the correct answer is E. All of the above.",0.554351878,0.13607322,0.374999997,0.299999997,0.374999997,0.160493827,1,220
"11 a 56 year old male patient was orthopnea occurs midnight to emergency treatment, physical examination found that blood pressure is 164/98 mmHg, irregular heart rate 120 / min, pulmonary rales on both sides, the apex portion III / VI of full systolic murmur, and S3 gallop sound, blood tests Na +: 120 mEq / L, 5 mEq / L, Cl-: 92 mEq / L. Which of the following most inappropriate disposal?",FCT,Intravenous administration of 3% saline immediately to correct the Na + concentration in blood,"The correct answer is:

2: Immediately given intravenous furosemide

Explanation:

The patient presents with signs of heart failure, including orthopnea, elevated jugular venous reflux, and bilateral rales. The electrocardiogram (ECG) shows a heart rate of 120 bpm, which is likely due to the patient's heart failure.

The laboratory findings show hypocalcemia (Ca2+: 5 mEq/L), which can exacerbate the patient's condition. Furosemide, a diuretic, can worsen hypocalcemia by increasing the excretion of calcium in the urine.

",0.151515152,8.70E-232,0.13333333,0,0.13333333,0.012820513,0.076923077,314
Bacterial lipopolysaccharide:,FCT,It contributes to creating a permeability barrier.,"The student answer is correct.

Explanation: Lipopolysaccharide (LPS) is a component of the outer membrane of gram-negative bacteria. It is a type of endotoxin, which means it is not secreted by the bacteria but is present on its surface. It can cause severe inflammatory responses and septic shock when released into the bloodstream. Therefore, option 3 is correct.",0.107142857,8.35E-232,0.076923075,0,0.076923075,0.016949153,0.142857143,201
Hormones which is/are under inhibitory control of hypothalamus:,FCT,Both GH and prolactin,"The correct answer is:

3

Explanation: Hormones like secretion of which are under inhibitory control of hypothalamus are:

* Prolactin: The hypothalamus inhibits the release of prolactin by the pituitary gland, which is why hyperthyroidism (excess thyroid hormone) can cause an increase in prolactin secretion by releasing inhibitory factors.
* Growth hormone (GH): The hypothalamus releases growth hormone-inhibiting factor (GHIH) or somatostatin, which inhibits the release of GH by the pituitary gland.
* Adrenocorticotropic hormone",0.079365079,7.03E-232,0.07142857,0,0.07142857,0.01369863,0.25,175
"A 50-year-old man presents to the office with complaints of fever and chills for 4 weeks. He adds that he is fatigued all the time and has generalized weakness. He has drenching night sweats and has had 2 episodes of non-bilious vomiting over the past few days. He traveled to the Netherlands for 4 days a month ago. His symptoms started a few days after he returned home. Laboratory testing revealed the following:
Hemoglobin 11.2 g/dL
Hematocrit 29%
Leukocyte count 2,950/mm3
Neutrophils  59%
Bands  3%
Eosinophils 1%
Basophils  0%
Lymphocytes 31%
Monocytes  4%
Platelet count  60,000/mm3
Unconjugated bilirubin 12 mg/dL
Alanine aminotransferase 200 IU/L
Aspartate aminotransferase 355 IU/L
The peripheral blood smear showed basophilic ring- and pear-shaped structures inside many red cells and extracellular basophilic rings on Wright-Giemsa staining. Further evaluation revealed parasitemia and a few schistocytes, poikilocytes, and merozoites in tetrad formation. The findings are most consistent with which diagnosis?",FCT,Babesiosis,"The correct answer is: 1. Babesiosis

Explanation:

The patient's symptoms and laboratory findings are consistent with babesiosis, an infectious disease caused by the protozoan parasite Babesia microti. The presence of basophilic ring- and pear-shaped structures inside red blood cells, extracellular basophilic rings, and the presence of schistocytes, poikilocytes, and merozoites in tetrad formation on the peripheral blood smear are characteristic findings in babesiosis. The patient's symptoms, including fever, chills, and hemolytic anemia, are also consistent with the disease. The",0.047619048,5.82E-232,0.035087719,0,0.035087719,0.012195122,1,442
Which of the following is a false statement?,FCT,Gastric irritation is more severe with NSAIDs compared to aspirin,"Correct answer: True

Explanation: Acetaminophen does not have anti-inflammatory action. It is an analgesic and antipyretic drug that acts by inhibiting the formation of endogenous pyrogens in the hypothalamus, which are responsible for fever. It does not have significant anti-inflammatory effects like nonsteroidal anti-inflammatory drugs (NSAIDs).",0.069444444,7.99E-232,0.040816323,0,0.040816323,0.020408163,0.1,226
A 27 year old patient presented with left sided abdominal pain 6 hours after A. He was hemodynamically stable and FAST positive. CT scan showed grade III splenic injury. What will be appropriate treatment,FCT,Conservative management,"Correct answer: b (Splenorrhaphy)

Explanation: The patient has a grade III splenic injury, which means the spleen is torn but still attached to surrounding tissues. In this case, splenorrhaphy (splenopexy) is the appropriate treatment. This involves repairing the spleen by suturing the torn edges or attaching it to nearby structures like the diaphragm or stomach. This can be done surgically.

Splenurectomy (splenectomy) is an option only if the patient is hemodynamically unstable or the injury is so extensive that repair is not possible.

Splenuroemb",0,0,0,0,0,0,0,203
"29 angina medication nitroglycerin release of NO (nitric oxide), start messaging way to relax the heart muscle, this process does not cover what molecule?",FCT,G protein-coupled receptor,"The correct answer is:

The student answer is correct.

Explanation: Nitroglycerin releases NO, which binds to guanylyl cyclase, causing an increase in cGMP production. cGMP then activates protein kinase G, which phosphorylates and activates downstream targets to relax the heart muscle. Therefore, the correct answer is protein kinase G.",0.058139535,6.57E-232,0.05128205,0,0.05128205,0.020408163,0.25,192
"In a cerebrohepatorenal syndrome, which of the following accumulate in brain?",FCT,Very long-chain fatty acid,"### Correct answer: acetyl CoA

### Explanation:

In cerebrohepatorenal syndrome, there is decreased consciousness and brain damage occurs. In this condition, the accumulation of metabolites in brain occurs. Acetyl CoA is a metabolite of amino acid metabolism and it accumulates in brain due to impaired metabolism. It is the correct answer.",0.050505051,6.47E-232,0.047619046,0,0.047619046,0.020408163,0.2,178
Which of the following condition must be met for a valid student-t test between means of two groups:,FCT,Sample must be small,"The correct answer is:

1. Number of observations (sample size) must be same

The student answer is also correct.

The correct explanation is:

The student-t test is used to compare the means of two groups and it assumes that the variances of the two groups are equal. If the variances are significantly different, it is not appropriate to use the student-t test.

The other options are incorrect because:

* There is no requirement that the mean should be approximately same. The student-t test is used to compare the means, not to check if they are equal.
* The sample size can be different, but the variances should",0.095541401,1.62E-155,0.064516128,0.021276595,0.064516128,0.018518519,0.5,196
Bias arising as a result of selective survival among prevalent case?,FCT,Prevalence-incidence bias,"The correct answer is indeed 'Recall bias'.

Recall bias occurs when the recall or retrieval of previous cases is biased in some way, which can lead to an incorrect estimation of the incidence of a disease or the characteristics of its presentation. This can happen when the investigator only recalls cases that fit a certain criteria or have a specific outcome.

In this case, the question is specifically asking about bias arising from selective survival among prevalent cases, which is also known as the 'prevalance-incidence bias'. This type of bias occurs when the prevalence of a disease is higher in the population, and the investigator only includes cases that are prevalent at",0.035714286,5.48E-232,0.026666666,0,0.026666666,0.017699115,0.666666667,168
Transudate is characterized by:,FCT,Low protein content,"The correct answer is:

1

Explanation: Transudates are serum-like fluids that are filtered through the capillary walls of the glomerulus and have a low protein content. They tend to clot due to the presence of coagulable proteins like fibrinogen. This option is correct. The other options are incorrect: inflammatory conditions may increase the exudate formation, low protein content is a characteristic of transudates, and specific gravity of transudate is usually less than 1.018.",0.270132518,1.96E-155,0.068965516,0.02739726,0.068965516,0.04,1,165
"A 27-year-old man comes to the physician for a routine health maintenance examination. He says he feels well, but is worried because his 32-year-old brother recently had to start hemodialysis because of kidney disease. He reports that his grandfather had """"bad kidneys” as well. The patient does not have dysuria, hematuria, or flank pain. He has no history of serious illness. His vital signs are within normal limits. Physical examination shows no abnormalities. An ultrasound of his right kidney is shown. Which of the following is the most appropriate next step in management?""",FCT,Reassurance,"Correct answer: 1. Percutaneous aspiration

The student answer is correct.

This question is testing the knowledge of a patient presentation and appropriate management.

The question states that the patient is 27 years old, feels well, and has no symptoms, but has a family history of kidney disease. An ultrasound of the right kidney shows a filling defect, which suggests that the patient may have polycystic kidney disease (PKD). PKD is a common genetic disorder that causes multiple cysts to form in the kidneys.

The options provided are:

0. Percutaneous aspiration: This is the correct answer. Percutaneous aspiration",0,0,0,0,0,0,0,277
"He approaches to assess a newborn of 28 weeks of gestational age and observes that he has tachycardia, grayish skin, crying difficult to calm, fingers and extended legs. These symptoms are characteristic of the nursing diagnosis:",FCT,Disorganized infant behavior.,"The correct answer is: Apnea.

Explanation: The symptoms mentioned are characteristic of a preterm infant of 28 weeks of gestational age. Tachycardia (fast heart rate), grayish skin (often described as blue or pale), difficult to calm (fussing or irritability), and extended legs (fussing and struggling) are all common findings in preterm infants. Apnea (cessation of breathing) is also a common complication in preterm infants, especially those born before 32 weeks of gestation. The other options are not accurate descriptions of the infant's condition.",0.070921986,6.77E-232,0.029850745,0,0.029850745,0.011904762,0.333333333,198
Most hepatotoxic is?,FCT,Stanozolol,"Correct answer: Methandrostenolone

Explanation: Methandrostenolone is a highly hepatotoxic compound, which can cause severe liver damage and even liver failure at high doses or prolonged use. It is considered the most hepatotoxic anabolic-androgenic steroid (AAS). The other options, although hepatotoxic, are relatively less toxic compared to methandrostenolone.",0,0,0,0,0,0,0,170
"A permanent tooth with fracture involving apical one
third of root after treatment, would most likely:",FCT,Remain vital and functional,"Correct answer: be ankylosed

Explanation: An apical one-third fracture of the root typically does not cause pulp death, as the pulp chamber is above the fracture line. The pulp may remain vital and functional. However, over time, the fracture may lead to pulp necrosis due to inflammation and infection. After appropriate treatment, including pulp capping or removal of damaged tissue, the tooth may still heal and function normally. Ankylosis or bony union with the surrounding bone is likely to occur.",0.246582031,6.49E-79,0.093749999,0.049382715,0.093749999,0.049382716,1,194
Which of the following is NOT a characteristic of the constitutional delay of growth and puberty?,FCT,Birth length small for gestational age.,"The correct answer is:

True

Explanation: Constitutional delay of growth and puberty is a condition where there is a delay in the onset of pubertal changes, which is not caused by any underlying endocrine or organic disorders. In this condition, the final adult height is often achieved, which is in accordance with the genetic potential of the individual. This is different from conditions like growth hormone deficiency or hypothyroidism, where the final adult height is often below the genetic potential. Therefore, option 3 is correct.",0.031446541,5.82E-232,0,0,0,0,0,206
Marshalls triad is seen in ?,FCT,Explosive injury,"The correct answer is: Drowning injury

Explanation: Marshall's triad is a set of clinical findings seen in drowning victims, which are:

1. Foam at the mouth
2. Water in the stomach
3. Diatoms in the sputum

These findings are highly specific for drowning and can be used to diagnose it. The student answer is correct.",0.060240964,6.42E-232,0.042553191,0,0.042553191,0.017857143,0.5,158
The best investigative modality for gall bladder stones -,FCT,Ultrasound,"Correct answer: intravenous cholangiogram

Student answer: Correct

Explanation: Intravenous cholangiogram (IV cholangiogram) is the best investigative modality for gall bladder stones. It is a contrast study where a contrast agent is injected into the hepatic artery and antroposterior and oblique views are taken to visualize the gall bladder and bile ducts. This study helps to diagnose gallstones, gall bladder pathology, bile duct stones, and other conditions. Ultrasound is also used but it is not as sensitive as IV cholangiogram. Percutaneous transhepatic cholangiography is",0.048076923,5.84E-232,0.033333333,0,0.033333333,0.012048193,1,182
"A 45-year-old woman comes to the physician with a lump on her throat that has steadily increased in size over the past 5 months. She does not have difficulties swallowing, dyspnea, or changes in voice. Examination shows a 3-cm, hard swelling on the left side of her neck that moves with swallowing. There is no cervical or axillary lymphadenopathy. The remainder of the examination shows no abnormalities. Thyroid functions tests are within the reference range. Ultrasound of the neck shows an irregular, hypoechogenic mass in the left lobe of the thyroid. A fine-needle aspiration biopsy is inconclusive. The surgeon and patient agree that the most appropriate next step is a diagnostic lobectomy and isthmectomy. Surgery shows a 3.5-cm gray tan thyroid tumor with invasion of surrounding blood vessels, including the veins. The specimen is sent for histopathological examination. Which of the following is most likely to be seen on microscopic examination of the mass?",FCT,Capsular invasion,"The correct answer is: correct

The student's answer is correct. The question states that the patient has a 3.5-cm gray-tan thyroid tumor with invasion of surrounding blood vessels, including the veins, which is characteristic of papillary carcinoma, a type of thyroid carcinoma that often shows features such as:

* Undifferentiated giant cells (also known as Orphan Annie nuclei, which are characteristic of papillary carcinoma)
* Intranuclear grooves (diagnostic feature of papillary carcinoma)
* Psammoma bodies (characteristic of papillary carcinoma)
* Invasion of surrounding tissues, including blood vessels

The presence of",0.040650407,5.69E-232,0.032258064,0,0.032258064,0.011111111,0.5,366
Which of the following stones are common with infection ?,FCT,Struvite,"Correct answer: Cysteine stones

Explanation: Cysteine stones are the only type of stones that are directly related to infection. In urinary tract infections caused by bacteria like Proteus and Klebsiella, the bacteria break down the amino acid cysteine to form N-acetyl cysteine and hippuric acid, which combine to form a strong acid that increases the excretion of sulfates and glycosaminoglycans in the urine. This leads to an increased excretion of mucoproteins and mucopolysaccharides, which combine to form a gel-like substance that precipitates out",0,0,0,0,0,0,0,170
"A 78-year-old woman with a history of type 2 diabetes treated with oral antidiabetic agents, HBP in treatment with beta-blockers and ACE inhibitors, and congestive heart failure grade 1 of NYHA, with a LVEF of 48%, and currently asymptomatic. Functional state: ECOG 0. History of 2 years of evolution of small lumps in the neck. Cervical adenopathy biopsy: grade 2 follicular lymphoma. Extension study: Hb 12 gr / dL, Leucocytes 6,900 / microL (Neutrophils 60%, Lymphocytes 27%, Monocytes 6%, Eosinophils 4%, Basophils 4%) Platelets 220,000 / microL. MO: infiltrated by follicular lymphoma. Creatinine 1.5 mg / dL, LDH 235 U / L, Beta2 microglobulin 2.1 microg / mL. TAC: adenopathies less than 3 cm in cervical, axillary, retroperitoneal, iliac and inguinal territories; Normal liver and spleen. Which of the following treatments is the most appropriate?",FCT,Do not try and watch (wait and see).,"The correct answer is:

correct

The student's answer is correct. The patient has a follicular lymphoma, which is sensitive to chemotherapy. The addition of rituximab, an anti-CD20 antibody, has been shown to improve response rates and overall survival in patients with follicular lymphoma. CHOP (Cyclophosphamide, Adriamycin, Vincristine, Prednisone) is a common regimen used to treat follicular lymphoma, and the addition of rituximab has been shown to improve outcomes. Therefore, the most appropriate treatment for this patient would be rituximab-",0.154639175,8.73E-232,0.032786883,0,0.032786883,0.012345679,0.125,485
In which age segment is the most likely start of a bipolar disorder ?:,FCT,Between 20 and 25 years old.,"The correct answer is: Between 40 and 45 years old.

Explanation: Bipolar disorders typically start in late adolescence or early adulthood, with the peak age of onset being between 18 and 24 years. However, some studies suggest that the peak age of onset may be slightly higher, around 25-45 years. This is consistent with the options provided. Therefore, the student's answer is correct.",0.18115942,8.61E-79,0.145454544,0.032258063,0.145454544,0.030769231,0.333333333,200
List three amino acids that are positively charged at neutral pH:,FCT,"Lysine, Arginine and Histidine.","The correct answer is: Arginine, Lysine and Histidine.

Explanation: At neutral pH, the side chains of amino acids can be classified as follows:

* acidic: aspartate, glutamate
* neutral: alanine, glycine, valine, methionine, serine, threonine, cysteine, tyrosine, phenylalanine, tryptophan, isoleucine, leucine, norleucine
* basic: lysine, arginine, histidine, asparagine, glutamine, serine (phosphorylated)

Among the options",0.218978102,8.34E-79,0.072727271,0.035714285,0.072727271,0.039215686,0.5,208
Not true about VEGF is -,FCT,Inhibits angiogenesis,"Correct answer: False

VEGF is not highly specific for endothelium. It also acts on pericytes and smooth muscle cells. The correct options are:

1. High specificity for endothelium: False
2. Hypoxia potentiates its expression: True
3. Inhibits angiogenesis: False
4. Helps in tumor metastasis: True

So, the correct options are 1, 3 and 4.",0.215517241,2.14E-155,0.042553191,0,0.042553191,0.037037037,1,183
